,arc_role,loc_label,xlink_label
738,http://www.xbrl.org/2003/arcrole/concept-label,IncomeFromDiscontinuingOperationsBeforeIncomeTaxesForecastUSAbstract,label_IncomeFromDiscontinuingOperationsBeforeIncomeTaxesForecastUSAbstract_2
739,http://www.xbrl.org/2003/arcrole/concept-label,IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUS,label_IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUS
740,http://www.xbrl.org/2003/arcrole/concept-label,IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUS,label_IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUS_2
741,http://www.xbrl.org/2003/arcrole/concept-label,IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUS,label_IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUS_3
742,http://www.xbrl.org/2003/arcrole/concept-label,IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUS,label_IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUS_4
743,http://www.xbrl.org/2003/arcrole/concept-label,IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUSAbstract,label_IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUSAbstract
744,http://www.xbrl.org/2003/arcrole/concept-label,IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUSAbstract,label_IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUSAbstract_2
745,http://www.xbrl.org/2003/arcrole/concept-label,IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUSAbstract,label_IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUSAbstract_3
746,http://www.xbrl.org/2003/arcrole/concept-label,IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUSAbstract,label_IncomeFromDiscontinuingOperationsBeforeIncomeTaxesUSAbstract_4
747,http://www.xbrl.org/2003/arcrole/concept-label,IncomeStatementsInformationAbstract,label_IncomeStatementsInformationAbstract
748,http://www.xbrl.org/2003/arcrole/concept-label,IncomeStatementsInformationAbstract,label_IncomeStatementsInformationAbstract_2
749,http://www.xbrl.org/2003/arcrole/concept-label,InquiriesAbstract,label_InquiriesAbstract
750,http://www.xbrl.org/2003/arcrole/concept-label,InquiriesAbstract,label_InquiriesAbstract_2
751,http://www.xbrl.org/2003/arcrole/concept-label,InvestmentProfitLossOnEquityMethod,label_InvestmentProfitLossOnEquityMethod
752,http://www.xbrl.org/2003/arcrole/concept-label,InvestmentProfitLossOnEquityMethod,label_InvestmentProfitLossOnEquityMethod_2
753,http://www.xbrl.org/2003/arcrole/concept-label,InvestmentProfitLossOnEquityMethodUS,label_InvestmentProfitLossOnEquityMethodUS
754,http://www.xbrl.org/2003/arcrole/concept-label,InvestmentProfitLossOnEquityMethodUS,label_InvestmentProfitLossOnEquityMethodUS_2
755,http://www.xbrl.org/2003/arcrole/concept-label,InvestmentsAccountedForUsingEquityMethodIFRS,label_InvestmentsAccountedForUsingEquityMethodIFRS
756,http://www.xbrl.org/2003/arcrole/concept-label,InvestmentsAccountedForUsingEquityMethodIFRS,label_InvestmentsAccountedForUsingEquityMethodIFRS_2
757,http://www.xbrl.org/2003/arcrole/concept-label,JapanSecuritiesDealersAssociation,label_JapanSecuritiesDealersAssociation
758,http://www.xbrl.org/2003/arcrole/concept-label,JapanSecuritiesDealersAssociation,label_JapanSecuritiesDealersAssociation_2
759,http://www.xbrl.org/2003/arcrole/concept-label,JapanSecuritiesDealersAssociationGreenSheet,label_JapanSecuritiesDealersAssociationGreenSheet
760,http://www.xbrl.org/2003/arcrole/concept-label,JapanSecuritiesDealersAssociationGreenSheet,label_JapanSecuritiesDealersAssociationGreenSheet_2
761,http://www.xbrl.org/2003/arcrole/concept-label,LossRatioIN,label_LossRatioIN
762,http://www.xbrl.org/2003/arcrole/concept-label,LossRatioIN,label_LossRatioIN_2
763,http://www.xbrl.org/2003/arcrole/concept-label,LowerMember,label_LowerMember
764,http://www.xbrl.org/2003/arcrole/concept-label,LowerMember,label_LowerMember_2
765,http://www.xbrl.org/2003/arcrole/concept-label,MainTableOfConsolidatedForecastsAbstract,label_MainTableOfConsolidatedForecastsAbstract
766,http://www.xbrl.org/2003/arcrole/concept-label,MainTableOfConsolidatedForecastsAbstract,label_MainTableOfConsolidatedForecastsAbstract_2
767,http://www.xbrl.org/2003/arcrole/concept-label,MainTableOfForecastsAbstract,label_MainTableOfForecastsAbstract
